hidden_dim,num_encoder_layers,num_decoder_layers,num_graph_layers,graph_nhead,dropout,epochs,lr,batchnorm,grad_clip,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,input_dim,random_state,loss,rootpath,DataFactory,output_dim,mode,verbose,Precedence,GraphDataFactory,features,n_columns,n_features,feature combo ningxiang score
32.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.915239,0.911949,0.911148,0.085954,0.087608,0.08801,,,,238.07,37.0,42.0,MSELoss(),./,,1.0,Regression,True,177.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
64.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.916432,0.910439,0.910295,0.085347,0.088356,0.088432,,,,237.05,37.0,42.0,MSELoss(),./,,1.0,Regression,True,178.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
128.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.91762,0.909527,0.909652,0.084738,0.088805,0.088748,,,,237.32,37.0,42.0,MSELoss(),./,,1.0,Regression,True,179.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
256.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.918089,0.909367,0.909414,0.084497,0.088883,0.088865,,,,238.87,37.0,42.0,MSELoss(),./,,1.0,Regression,True,180.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
512.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.919479,0.909612,0.909107,0.083777,0.088763,0.089015,,,,251.62,37.0,42.0,MSELoss(),./,,1.0,Regression,True,181.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.05,15.0,0.001,False,True,0.911398,0.910499,0.909379,0.08788,0.088327,0.088882,,,,261.51,37.0,42.0,MSELoss(),./,,1.0,Regression,True,182.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.1,15.0,0.001,False,True,0.90909,0.908332,0.907185,0.089018,0.08939,0.089952,,,,261.71,37.0,42.0,MSELoss(),./,,1.0,Regression,True,183.0,<function GraphDataFactory at 0x79569afc04c0>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.15,15.0,0.001,False,True,0.906326,0.906043,0.905002,0.090361,0.090499,0.091003,,,,293.19,37.0,42.0,MSELoss(),./,,1.0,Regression,True,184.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.2,15.0,0.001,False,True,0.905291,0.904861,0.903438,0.090858,0.091066,0.091749,,,,283.37,37.0,42.0,MSELoss(),./,,1.0,Regression,True,185.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,True,True,0.911579,0.909258,0.909053,0.087791,0.088937,0.089042,,,,258.21,37.0,42.0,MSELoss(),./,,1.0,Regression,True,186.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,False,0.913354,0.911812,0.910789,0.086905,0.087676,0.088188,,,,240.17,37.0,42.0,MSELoss(),./,,1.0,Regression,True,187.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,1e-05,False,True,0.906431,0.905458,0.904438,0.09031,0.09078,0.091273,,,,252.71,37.0,42.0,MSELoss(),./,,1.0,Regression,True,188.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.0001,False,True,0.913461,0.911534,0.910282,0.086851,0.087814,0.088438,,,,258.07,37.0,42.0,MSELoss(),./,,1.0,Regression,True,189.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.01,False,True,0.908951,0.907807,0.906724,0.089086,0.089645,0.090175,,,,255.66,37.0,42.0,MSELoss(),./,,1.0,Regression,True,190.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.1,False,True,0.877831,0.87969,0.877496,0.103193,0.102407,0.103342,,,,253.46,37.0,42.0,MSELoss(),./,,1.0,Regression,True,191.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,5.0,0.001,False,True,0.90953,0.908723,0.907002,0.088802,0.089199,0.09004,,,,86.38,37.0,42.0,MSELoss(),./,,1.0,Regression,True,192.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,10.0,0.001,False,True,0.911365,0.909952,0.907974,0.087897,0.088596,0.089569,,,,168.18,37.0,42.0,MSELoss(),./,,1.0,Regression,True,193.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,20.0,0.001,False,True,0.913852,0.911781,0.909907,0.086655,0.087692,0.088623,,,,345.85,37.0,42.0,MSELoss(),./,,1.0,Regression,True,194.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",37.0,36.0,1.0000000000000002
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.586037,0.585261,0.586956,0.189955,0.190136,0.189757,,,,257.07,1.0,42.0,MSELoss(),./,,1.0,Regression,True,195.0,<function GraphDataFactory at 0x79cd3b46a050>,['Effective Disposals'],1.0,0.0,0.44653042996227
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.605822,0.605175,0.607155,0.18536,0.185515,0.185059,,,,253.06,2.0,42.0,MSELoss(),./,,1.0,Regression,True,196.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals']",2.0,1.0,0.5902700666140068
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.676442,0.67561,0.682469,0.167937,0.168155,0.166377,,,,253.14,3.0,42.0,MSELoss(),./,,1.0,Regression,True,197.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions']",3.0,2.0,0.6884421836299831
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.758427,0.754085,0.758216,0.145109,0.14641,0.145183,,,,251.49,4.0,42.0,MSELoss(),./,,1.0,Regression,True,198.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals']",4.0,3.0,0.7573402957514369
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.768519,0.763755,0.767408,0.142045,0.143502,0.142396,,,,250.89,5.0,42.0,MSELoss(),./,,1.0,Regression,True,199.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements']",5.0,4.0,0.7965879020682821
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.799821,0.795164,0.797497,0.132093,0.133623,0.132867,,,,250.11,6.0,42.0,MSELoss(),./,,1.0,Regression,True,200.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",6.0,5.0,0.8334493582092865
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.821226,0.819016,0.819162,0.124831,0.125602,0.125558,,,,251.88,7.0,42.0,MSELoss(),./,,1.0,Regression,True,201.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks']",7.0,6.0,0.8643600434499222
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.848686,0.845568,0.846423,0.114844,0.116023,0.115708,,,,248.32,8.0,42.0,MSELoss(),./,,1.0,Regression,True,202.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles']",8.0,7.0,0.8888584293867895
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.873412,0.870326,0.871627,0.105043,0.106317,0.105788,,,,252.08,9.0,42.0,MSELoss(),./,,1.0,Regression,True,203.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",9.0,8.0,0.908246584633331
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.895374,0.894562,0.894626,0.095497,0.095868,0.095844,,,,252.35,10.0,42.0,MSELoss(),./,,1.0,Regression,True,204.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",10.0,9.0,0.921724797043356
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.898897,0.898671,0.89839,0.093875,0.093982,0.094117,,,,249.21,11.0,42.0,MSELoss(),./,,1.0,Regression,True,205.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",11.0,10.0,0.9296124325661
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.898851,0.898357,0.89816,0.093897,0.094127,0.094224,,,,251.1,12.0,42.0,MSELoss(),./,,1.0,Regression,True,206.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",12.0,11.0,0.9370952172710802
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.899608,0.899429,0.89915,0.093545,0.09363,0.093765,,,,251.41,13.0,42.0,MSELoss(),./,,1.0,Regression,True,207.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",13.0,12.0,0.943798522826618
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.903949,0.903544,0.903074,0.0915,0.091694,0.091922,,,,256.62,14.0,42.0,MSELoss(),./,,1.0,Regression,True,208.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks']",14.0,13.0,0.9503332272292372
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.907235,0.906944,0.90609,0.089921,0.090063,0.090481,,,,259.58,15.0,42.0,MSELoss(),./,,1.0,Regression,True,209.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",15.0,14.0,0.9565296687326263
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.908705,0.907955,0.907376,0.089206,0.089573,0.089859,,,,261.89,16.0,42.0,MSELoss(),./,,1.0,Regression,True,210.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",16.0,15.0,0.9611499564974356
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.908529,0.907452,0.907387,0.089292,0.089817,0.089854,,,,262.2,17.0,42.0,MSELoss(),./,,1.0,Regression,True,211.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",17.0,16.0,0.9645858003064072
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.909024,0.907783,0.907636,0.08905,0.089657,0.089733,,,,269.09,18.0,42.0,MSELoss(),./,,1.0,Regression,True,212.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists']",18.0,17.0,0.9673770870917228
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.909231,0.90773,0.907294,0.088949,0.089682,0.089899,,,,264.28,19.0,42.0,MSELoss(),./,,1.0,Regression,True,213.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",19.0,18.0,0.9701515001846404
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.909032,0.907891,0.90736,0.089046,0.089604,0.089867,,,,250.45,20.0,42.0,MSELoss(),./,,1.0,Regression,True,214.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",20.0,19.0,0.9727234836103577
16.0,2.0,1.0,2.0,8.0,0.0,15.0,0.001,False,True,0.909485,0.908377,0.907534,0.088824,0.089367,0.089782,,,,249.61,21.0,42.0,MSELoss(),./,,1.0,Regression,True,215.0,<function GraphDataFactory at 0x79cd3b46a050>,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",21.0,20.0,0.975217379174236
