n_estimators,max_depth,max_samples,max_features,ccp_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_jobs,bootstrap,n_columns,n_features,Precedence
800.0,192.0,0.4,0.4,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.931686,0.871023,0.872104,0.077166,0.106031,0.105592,,,,1339.03,42.0,-1.0,True,21.0,20.0,2566.0
800.0,192.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.943616,0.872865,0.874291,0.070105,0.105271,0.104685,,,,255.06,42.0,-1.0,True,20.0,19.0,2567.0
800.0,192.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.942255,0.869923,0.871303,0.070946,0.106482,0.105921,,,,253.32,42.0,-1.0,True,22.0,21.0,2568.0
200.0,192.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.942366,0.87121,0.872067,0.070878,0.105954,0.105607,,,,63.67,42.0,-1.0,True,21.0,20.0,2569.0
400.0,96.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.942849,0.871735,0.872712,0.07058,0.105738,0.10534,,,,125.34,42.0,-1.0,True,21.0,20.0,2570.0
400.0,192.0,0.55,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.958117,0.87356,0.87478,0.060421,0.104983,0.104481,,,,276.92,42.0,-1.0,True,21.0,20.0,2571.0
400.0,192.0,0.4,0.55,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.944239,0.874582,0.875851,0.069716,0.104558,0.104033,,,,143.26,42.0,-1.0,True,21.0,20.0,2572.0
400.0,192.0,0.4,0.4,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.931561,0.870852,0.871782,0.077236,0.106102,0.105724,,,,657.07,42.0,-1.0,True,21.0,20.0,2573.0
400.0,192.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.943479,0.872831,0.874261,0.07019,0.105285,0.104697,,,,124.73,42.0,-1.0,True,20.0,19.0,2574.0
400.0,192.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.942086,0.869858,0.870957,0.071049,0.106509,0.106064,,,,123.84,42.0,-1.0,True,22.0,21.0,2575.0
800.0,48.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.943035,0.871962,0.873126,0.070465,0.105644,0.105169,,,,251.23,42.0,-1.0,True,21.0,20.0,2576.0
800.0,96.0,0.55,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.958395,0.873831,0.875272,0.06022,0.10487,0.104276,,,,557.99,42.0,-1.0,True,21.0,20.0,2577.0
800.0,96.0,0.4,0.55,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.944388,0.874751,0.876085,0.069623,0.104488,0.103935,,,,281.26,42.0,-1.0,True,21.0,20.0,2578.0
800.0,96.0,0.4,0.4,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.931686,0.871023,0.872104,0.077166,0.106031,0.105592,,,,1318.14,42.0,-1.0,True,21.0,20.0,2579.0
800.0,96.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.943616,0.872865,0.874291,0.070105,0.105271,0.104685,,,,252.37,42.0,-1.0,True,20.0,19.0,2580.0
800.0,96.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.942255,0.869923,0.871303,0.070946,0.106482,0.105921,,,,248.36,42.0,-1.0,True,22.0,21.0,2581.0
800.0,192.0,0.7,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.969469,0.875363,0.876506,0.051587,0.104232,0.103758,,,,929.16,42.0,-1.0,True,21.0,20.0,2582.0
800.0,192.0,0.55,0.55,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.959313,0.876762,0.877699,0.059552,0.103645,0.103256,,,,615.06,42.0,-1.0,True,21.0,20.0,2583.0
800.0,192.0,0.55,0.4,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.940859,0.872265,0.873616,0.071798,0.105519,0.104965,,,,2211.36,42.0,-1.0,True,21.0,20.0,2584.0
800.0,192.0,0.55,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.958775,0.875159,0.876098,0.059944,0.104317,0.10393,,,,560.21,42.0,-1.0,True,20.0,19.0,2585.0
800.0,192.0,0.55,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.957987,0.872549,0.873686,0.060515,0.105402,0.104937,,,,556.69,42.0,-1.0,True,22.0,21.0,2586.0
800.0,192.0,0.4,0.7,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.945219,0.876526,0.877874,0.069101,0.103745,0.103182,,,,313.1,42.0,-1.0,True,21.0,20.0,2587.0
800.0,192.0,0.4,0.55,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.933345,0.873735,0.875055,0.076223,0.104911,0.104366,,,,1342.7,42.0,-1.0,True,21.0,20.0,2588.0
800.0,192.0,0.4,0.55,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.94487,0.875642,0.876966,0.069321,0.104115,0.103565,,,,284.6,42.0,-1.0,True,20.0,19.0,2589.0
800.0,192.0,0.4,0.55,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.944293,0.874483,0.875877,0.069682,0.104599,0.104022,,,,294.52,42.0,-1.0,True,22.0,21.0,2590.0
800.0,192.0,0.4,0.4,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.7832,0.779433,0.780763,0.137467,0.138659,0.138248,,,,1480.66,42.0,-1.0,True,21.0,20.0,2591.0
800.0,192.0,0.4,0.4,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50']",0.9727234836103577,0.932266,0.871897,0.873166,0.076838,0.105671,0.105152,,,,1307.18,42.0,-1.0,True,20.0,19.0,2592.0
800.0,192.0,0.4,0.4,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50']",0.9773390168194316,0.930942,0.868922,0.870283,0.077585,0.106891,0.106341,,,,1307.0,42.0,-1.0,True,22.0,21.0,2593.0
800.0,192.0,0.4,0.4,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains']",0.9701515001846404,0.94295,0.871969,0.872837,0.070517,0.105642,0.105288,,,,234.58,42.0,-1.0,True,19.0,18.0,2594.0
400.0,24.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.860538,0.816189,0.816887,0.110255,0.126579,0.126346,,,,12.25,42.0,-1.0,True,16.0,15.0,2595.0
800.0,12.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.690849,0.685637,0.685699,0.164155,0.165536,0.165529,,,,7.06,42.0,-1.0,True,16.0,15.0,2596.0
800.0,24.0,0.55,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.865712,0.816412,0.817109,0.10819,0.126502,0.126269,,,,38.55,42.0,-1.0,True,16.0,15.0,2597.0
800.0,24.0,0.4,0.85,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.944273,0.876303,0.878002,0.069695,0.103838,0.103128,,,,254.76,42.0,-1.0,True,16.0,15.0,2598.0
800.0,24.0,0.4,1.0,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.856074,0.81643,0.816856,0.112005,0.126496,0.126356,,,,146.9,42.0,-1.0,True,16.0,15.0,2599.0
800.0,24.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",0.9565296687326263,0.862533,0.818736,0.819181,0.109463,0.125699,0.125552,,,,24.54,42.0,-1.0,True,15.0,14.0,2600.0
800.0,24.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",0.9645858003064072,0.854737,0.810092,0.810537,0.112524,0.128662,0.128518,,,,22.5,42.0,-1.0,True,17.0,16.0,2601.0
200.0,24.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.861495,0.816865,0.817438,0.109876,0.126346,0.126155,,,,5.07,42.0,-1.0,True,16.0,15.0,2602.0
400.0,12.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.688715,0.683462,0.683445,0.164721,0.166108,0.166121,,,,2.63,42.0,-1.0,True,16.0,15.0,2603.0
400.0,48.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.929884,0.844124,0.845057,0.078177,0.116565,0.116221,,,,36.26,42.0,-1.0,True,16.0,15.0,2604.0
400.0,24.0,0.55,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.865031,0.816049,0.816854,0.108464,0.126628,0.126357,,,,18.39,42.0,-1.0,True,16.0,15.0,2605.0
400.0,24.0,0.4,0.85,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.944094,0.876011,0.877605,0.069807,0.103961,0.103296,,,,127.06,42.0,-1.0,True,16.0,15.0,2606.0
400.0,24.0,0.4,1.0,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.855572,0.815731,0.816306,0.112201,0.126737,0.126546,,,,73.46,42.0,-1.0,True,16.0,15.0,2607.0
400.0,24.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",0.9565296687326263,0.863253,0.819026,0.819177,0.109176,0.125599,0.125553,,,,10.35,42.0,-1.0,True,15.0,14.0,2608.0
400.0,24.0,0.4,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",0.9645858003064072,0.855132,0.810237,0.810349,0.112371,0.128613,0.128581,,,,12.1,42.0,-1.0,True,17.0,16.0,2609.0
800.0,12.0,0.55,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.687166,0.682056,0.681699,0.16513,0.166476,0.166579,,,,6.48,42.0,-1.0,True,16.0,15.0,2610.0
800.0,48.0,0.55,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.948815,0.84713,0.848185,0.066795,0.115435,0.115042,,,,176.65,42.0,-1.0,True,16.0,15.0,2611.0
800.0,24.0,0.7,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.869733,0.816154,0.816519,0.106558,0.126591,0.126472,,,,50.71,42.0,-1.0,True,16.0,15.0,2612.0
800.0,24.0,0.55,0.85,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.95855,0.87814,0.879576,0.060108,0.103064,0.102461,,,,517.01,42.0,-1.0,True,16.0,15.0,2613.0
800.0,24.0,0.55,1.0,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.857647,0.815564,0.816149,0.111392,0.126795,0.1266,,,,207.16,42.0,-1.0,True,16.0,15.0,2614.0
800.0,24.0,0.55,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",0.9565296687326263,0.866791,0.818231,0.819053,0.107755,0.125874,0.125596,,,,38.47,42.0,-1.0,True,15.0,14.0,2615.0
800.0,24.0,0.55,1.0,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",0.9645858003064072,0.861085,0.810925,0.811323,0.110038,0.128379,0.128251,,,,37.57,42.0,-1.0,True,17.0,16.0,2616.0
800.0,12.0,0.4,0.85,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.876015,0.850222,0.852578,0.103957,0.114262,0.113366,,,,27.16,42.0,-1.0,True,16.0,15.0,2617.0
800.0,48.0,0.4,0.85,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.945149,0.876574,0.87804,0.069145,0.103724,0.103112,,,,306.47,42.0,-1.0,True,16.0,15.0,2618.0
800.0,24.0,0.4,0.85,1e-06,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.933358,0.875449,0.876996,0.076216,0.104196,0.103552,,,,1190.94,42.0,-1.0,True,16.0,15.0,2619.0
800.0,24.0,0.4,0.85,1e-08,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",0.9565296687326263,0.944051,0.876688,0.877938,0.069834,0.103676,0.103155,,,,248.29,42.0,-1.0,True,15.0,14.0,2620.0
