n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_jobs,n_columns,n_features,Precedence
25.0,24.0,1.0,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.004635,0.004074,0.004111,0.294551,0.294639,0.294649,,,,58.05,19260817.0,-1.0,25.0,24.0,344.0
400.0,24.0,1.0,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.56,19260817.0,-1.0,6.0,5.0,345.0
25.0,192.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.004205,0.004093,0.004114,0.294615,0.294636,0.294649,,,,5.02,19260817.0,-1.0,11.0,10.0,346.0
400.0,3.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.04817,0.048084,0.048385,0.288038,0.288056,0.288025,,,,3.5,19260817.0,-1.0,37.0,36.0,347.0
25.0,24.0,0.4,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.003714,0.003508,0.003514,0.294687,0.294723,0.294738,,,,3.02,19260817.0,-1.0,21.0,20.0,348.0
25.0,3.0,1.0,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,-6.345272699637867e+39,-6.345032708158559e+39,-6.344366065355038e+39,2.3517696347322425e+19,2.3517656988778275e+19,2.351767626086305e+19,,,,0.25,19260817.0,-1.0,16.0,15.0,349.0
400.0,24.0,0.4,1.0,1e-08,0.0001,['Effective Disposals'],0.44653042996227,0.045053,0.044753,0.045095,0.288509,0.288559,0.288523,,,,4.96,19260817.0,-1.0,1.0,0.0,350.0
25.0,192.0,0.4,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-2.629444169489199e+45,-2.629353507241533e+45,-2.629072894109852e+45,1.5139154107625963e+22,1.5139154073119e+22,1.513915392803605e+22,,,,13.17,19260817.0,-1.0,21.0,20.0,351.0
400.0,3.0,1.0,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.44,19260817.0,-1.0,6.0,5.0,352.0
25.0,3.0,1.0,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-6.541881343092521e+39,-6.541860458961058e+39,-6.540845422199839e+39,2.387926549731847e+19,2.387963901112946e+19,2.387906038432468e+19,,,,0.41,19260817.0,-1.0,33.0,32.0,353.0
400.0,24.0,1.0,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.0,0.0,0.0,0.0,0.0,0.0,,,,35.69,19260817.0,-1.0,29.0,28.0,354.0
400.0,3.0,1.0,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.04,19260817.0,-1.0,25.0,24.0,355.0
25.0,24.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.003846,0.003337,0.003336,0.294668,0.294748,0.294764,,,,7.6,19260817.0,-1.0,16.0,15.0,356.0
25.0,3.0,0.4,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-3.2569506001129556e+43,-3.256838112401503e+43,-3.2564908575825224e+43,1.6849042222755768e+21,1.684904169474352e+21,1.6849042375351825e+21,,,,0.41,19260817.0,-1.0,33.0,32.0,357.0
25.0,192.0,1.0,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,-6.900013064366229e+42,-6.899765405240503e+42,-6.899030889562978e+42,7.755228339494101e+20,7.755222842812033e+20,7.755223808095056e+20,,,,17.94,19260817.0,-1.0,16.0,15.0,358.0
25.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.004213,0.004076,0.004093,0.294614,0.294639,0.294652,,,,11.5,19260817.0,-1.0,37.0,36.0,359.0
25.0,192.0,1.0,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.004639,0.004067,0.004103,0.294551,0.29464,0.294651,,,,68.44,19260817.0,-1.0,29.0,28.0,360.0
25.0,3.0,0.4,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,-1.2064980231941445e+43,-1.2064564273949863e+43,-1.206327696480777e+43,1.0254935666969754e+21,1.025493565974416e+21,1.0254935672097492e+21,,,,0.13,19260817.0,-1.0,6.0,5.0,361.0
400.0,24.0,1.0,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.0,0.0,0.0,0.0,0.0,0.0,,,,52.45,19260817.0,-1.0,25.0,24.0,362.0
400.0,3.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.037958,0.037723,0.037946,0.289579,0.289619,0.289601,,,,1.0,19260817.0,-1.0,6.0,5.0,363.0
25.0,3.0,0.4,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.003111,0.00311,0.003127,0.294777,0.294782,0.294795,,,,0.13,19260817.0,-1.0,6.0,5.0,364.0
400.0,192.0,0.4,0.4,1e-08,10.0,['Effective Disposals'],0.44653042996227,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.47,19260817.0,-1.0,1.0,0.0,365.0
25.0,192.0,0.4,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.003714,0.003508,0.003514,0.294687,0.294723,0.294738,,,,3.0,19260817.0,-1.0,21.0,20.0,366.0
400.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.064902,0.063154,0.063489,0.285495,0.285766,0.285731,,,,47.19,19260817.0,-1.0,11.0,10.0,367.0
400.0,24.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.04222,0.040939,0.04117,0.288937,0.289135,0.289115,,,,4.83,19260817.0,-1.0,6.0,5.0,368.0
400.0,3.0,0.4,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.043966,0.043787,0.044032,0.288673,0.288705,0.288683,,,,5.8,19260817.0,-1.0,37.0,36.0,369.0
400.0,24.0,0.4,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.9,19260817.0,-1.0,25.0,24.0,370.0
25.0,24.0,1.0,0.4,1e-08,10.0,['Effective Disposals'],0.44653042996227,-4.305706036399735e+41,-4.305762133888539e+41,-4.30490797451602e+41,1.9372774390690772e+20,1.9373234540368308e+20,1.937234643554268e+20,,,,0.13,19260817.0,-1.0,1.0,0.0,371.0
400.0,3.0,0.4,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.17,19260817.0,-1.0,21.0,20.0,372.0
25.0,24.0,1.0,1.0,1e-08,10.0,['Effective Disposals'],0.44653042996227,-4.305706036399735e+41,-4.305762133888539e+41,-4.30490797451602e+41,1.9372774390690772e+20,1.9373234540368308e+20,1.937234643554268e+20,,,,0.1,19260817.0,-1.0,1.0,0.0,373.0
400.0,3.0,0.4,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.74,19260817.0,-1.0,11.0,10.0,374.0
25.0,192.0,1.0,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,-1.2721626981410495e+44,-1.2721189794318514e+44,-1.2719831710883847e+44,3.3299749115884465e+21,3.329975093756437e+21,3.329975004666841e+21,,,,6.95,19260817.0,-1.0,11.0,10.0,375.0
400.0,192.0,1.0,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.65,19260817.0,-1.0,11.0,10.0,376.0
400.0,24.0,0.4,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.7,19260817.0,-1.0,21.0,20.0,377.0
400.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.065074,0.062975,0.063248,0.285469,0.285794,0.285767,,,,131.36,19260817.0,-1.0,29.0,28.0,378.0
25.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.004212,0.004086,0.004104,0.294614,0.294638,0.294651,,,,4.96,19260817.0,-1.0,21.0,20.0,379.0
25.0,192.0,0.4,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-4.980388090489891e+42,-4.9802219363554795e+42,-4.979701264737984e+42,6.588722640844656e+20,6.588726308852332e+20,6.588733412923724e+20,,,,26.74,19260817.0,-1.0,33.0,32.0,380.0
400.0,192.0,1.0,0.4,0.1,10.0,['Effective Disposals'],0.44653042996227,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.28,19260817.0,-1.0,1.0,0.0,381.0
400.0,192.0,0.4,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.75,19260817.0,-1.0,16.0,15.0,382.0
400.0,3.0,1.0,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.048257,0.048201,0.048462,0.288024,0.288038,0.288014,,,,2.41,19260817.0,-1.0,25.0,24.0,383.0
25.0,3.0,1.0,1.0,0.1,10.0,['Effective Disposals'],0.44653042996227,-1.0665870662465874e+38,-1.0665596170212332e+38,-1.065749341747716e+38,3.049072769335546e+18,3.0490860934465546e+18,3.0480902900073544e+18,,,,0.05,19260817.0,-1.0,1.0,0.0,384.0
400.0,3.0,0.4,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.66,19260817.0,-1.0,37.0,36.0,385.0
25.0,24.0,1.0,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,0.004439,0.004147,0.004172,0.29458,0.294628,0.29464,,,,28.99,19260817.0,-1.0,33.0,32.0,386.0
25.0,192.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.004105,0.003614,0.003622,0.29463,0.294707,0.294722,,,,13.13,19260817.0,-1.0,29.0,28.0,387.0
400.0,192.0,0.4,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,0.0,0.0,0.0,0.0,0.0,0.0,,,,27.63,19260817.0,-1.0,33.0,32.0,388.0
400.0,192.0,0.4,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.059768,0.053735,0.053753,0.286278,0.287199,0.287212,,,,273.07,19260817.0,-1.0,29.0,28.0,389.0
