alpha,tol,max_iter,fit_intercept,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_columns,n_features,Precedence
1e-07,1e-05,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.24,42.0,16.0,15.0,849.0
1e-07,1e-05,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.36,42.0,16.0,15.0,850.0
1e-07,1e-05,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,0.24,42.0,15.0,14.0,851.0
1e-07,1e-05,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,0.29,42.0,17.0,16.0,852.0
1e-08,0.001,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.27,42.0,16.0,15.0,853.0
1e-08,0.0001,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.28,42.0,16.0,15.0,854.0
1e-08,0.0001,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.35,42.0,16.0,15.0,855.0
1e-08,0.0001,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,0.27,42.0,15.0,14.0,856.0
1e-08,0.0001,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,0.3,42.0,17.0,16.0,857.0
1e-08,1e-05,5000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.33,42.0,16.0,15.0,858.0
1e-08,1e-05,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,0.27,42.0,15.0,14.0,859.0
1e-08,1e-05,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,0.32,42.0,17.0,16.0,860.0
1e-08,1e-05,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,-1.999044,-2.000979,-2.007803,0.511283,0.511456,0.512065,,,,0.31,42.0,15.0,14.0,861.0
1e-08,1e-05,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained']",0.9515601377379732,0.865217,0.863425,0.856582,0.108389,0.10911,0.111816,,,,0.26,42.0,14.0,13.0,862.0
1e-08,1e-05,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,-1.995891,-1.99821,-2.005792,0.511014,0.51122,0.511894,,,,0.38,42.0,17.0,16.0,863.0
1e-08,1e-05,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50', 'Frees Agains']",0.9683489394245146,0.872254,0.86983,0.861946,0.105522,0.10652,0.109705,,,,0.35,42.0,18.0,17.0,864.0
1e-07,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.66,42.0,16.0,15.0,865.0
1e-08,0.0001,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,1.26,42.0,16.0,15.0,866.0
1e-08,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,1.49,42.0,15.0,14.0,867.0
1e-08,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,1.76,42.0,17.0,16.0,868.0
1e-06,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861706,0.105621,0.106679,0.1098,,,,0.19,42.0,16.0,15.0,869.0
1e-07,0.0001,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.25,42.0,16.0,15.0,870.0
1e-07,1e-05,1000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.27,42.0,16.0,15.0,871.0
1e-07,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,0.21,42.0,15.0,14.0,872.0
1e-07,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,0.29,42.0,17.0,16.0,873.0
1e-08,0.001,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.31,42.0,16.0,15.0,874.0
1e-08,0.0001,1000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.32,42.0,16.0,15.0,875.0
1e-08,0.0001,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,0.29,42.0,15.0,14.0,876.0
1e-08,0.0001,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,0.34,42.0,17.0,16.0,877.0
1e-08,1e-05,1000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,-1.999044,-2.000979,-2.007803,0.511283,0.511456,0.512065,,,,0.28,42.0,15.0,14.0,878.0
1e-08,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained']",0.9515601377379732,0.865217,0.863425,0.856582,0.108389,0.10911,0.111816,,,,0.29,42.0,14.0,13.0,879.0
1e-08,1e-05,1000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,-1.995891,-1.99821,-2.005792,0.511014,0.51122,0.511894,,,,0.34,42.0,17.0,16.0,880.0
1e-08,1e-05,1000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50', 'Frees Agains']",0.9683489394245146,0.872254,0.86983,0.861946,0.105522,0.10652,0.109705,,,,0.34,42.0,18.0,17.0,881.0
1e-07,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.868565,0.865994,0.859531,0.107035,0.108079,0.11066,,,,0.04,42.0,16.0,15.0,882.0
1e-08,0.01,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.27,42.0,16.0,15.0,883.0
1e-08,0.1,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.868565,0.865994,0.859531,0.107035,0.108079,0.11066,,,,0.03,42.0,16.0,15.0,884.0
1e-08,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.864648,0.862423,0.856332,0.108618,0.109509,0.111913,,,,0.03,42.0,15.0,14.0,885.0
1e-08,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.86675,0.864644,0.857888,0.107771,0.108621,0.111305,,,,0.02,42.0,17.0,16.0,886.0
1e-06,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.868565,0.865994,0.859532,0.107035,0.108078,0.11066,,,,0.03,42.0,16.0,15.0,887.0
1e-07,0.01,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.22,42.0,16.0,15.0,888.0
1e-07,0.1,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.868565,0.865994,0.859531,0.107035,0.108079,0.11066,,,,0.03,42.0,16.0,15.0,889.0
1e-07,0.1,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.24,42.0,16.0,15.0,890.0
1e-07,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.864648,0.862423,0.856332,0.108618,0.109509,0.111913,,,,0.03,42.0,15.0,14.0,891.0
1e-07,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.86675,0.864644,0.857888,0.107771,0.108621,0.111305,,,,0.02,42.0,17.0,16.0,892.0
1e-08,0.01,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,0.872015,0.869443,0.861705,0.105621,0.106679,0.1098,,,,0.25,42.0,16.0,15.0,893.0
1e-08,0.01,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.28,42.0,16.0,15.0,894.0
1e-08,0.01,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.869098,0.867065,0.859935,0.106817,0.107646,0.110501,,,,0.26,42.0,15.0,14.0,895.0
1e-08,0.01,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.872252,0.869833,0.861946,0.105523,0.106519,0.109705,,,,0.26,42.0,17.0,16.0,896.0
1e-08,0.1,5000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts']",0.9622914921123895,-1.996128,-1.998601,-2.006033,0.511034,0.511254,0.511914,,,,0.27,42.0,16.0,15.0,897.0
1e-08,0.1,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,0.864648,0.862423,0.856332,0.108618,0.109509,0.111913,,,,0.02,42.0,15.0,14.0,898.0
1e-08,0.1,5000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,0.86675,0.864644,0.857888,0.107771,0.108621,0.111305,,,,0.05,42.0,17.0,16.0,899.0
1e-08,0.1,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks']",0.957742822730492,-1.999044,-2.000979,-2.007803,0.511283,0.511456,0.512065,,,,0.23,42.0,15.0,14.0,900.0
1e-08,0.1,10000.0,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained']",0.9515601377379732,0.858195,0.855855,0.850166,0.111177,0.112093,0.114289,,,,0.03,42.0,14.0,13.0,901.0
1e-08,0.1,10000.0,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Hitouts', 'Score Involvements', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Tackles Outside 50', 'Contested Marks', 'Behind Assists', 'Metres Gained', 'Marks', 'Intercepts', 'Marks Inside 50']",0.9653995721281101,-1.995891,-1.99821,-2.005792,0.511014,0.51122,0.511894,,,,1.58,42.0,17.0,16.0,902.0
