max_depth,max_bins,interaction_cst,learning_rate,l2_regularization,max_iter,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_columns,n_features,Precedence
96.0,255.0,pairwise,0.1,0.001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.901889,0.883773,0.885647,0.092476,0.100654,0.099844,,,,2.3,42.0,11.0,10.0,1100.0
192.0,255.0,no_interactions,0.1,0.001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.871823,0.866612,0.868045,0.1057,0.107829,0.107254,,,,3.39,42.0,11.0,10.0,1101.0
192.0,255.0,pairwise,0.01,0.001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.842463,0.83559,0.838794,0.117182,0.119713,0.118547,,,,3.3,42.0,11.0,10.0,1102.0
192.0,255.0,pairwise,0.1,0.01,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.903467,0.883636,0.885751,0.091729,0.100713,0.099799,,,,2.64,42.0,11.0,10.0,1103.0
192.0,255.0,pairwise,0.1,0.001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.895944,0.882656,0.884446,0.095236,0.101137,0.100367,,,,1.69,42.0,11.0,10.0,1104.0
192.0,255.0,pairwise,0.1,0.001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.894874,0.879583,0.882132,0.095725,0.102452,0.101367,,,,1.84,42.0,10.0,9.0,1105.0
192.0,255.0,pairwise,0.1,0.001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.899614,0.883235,0.885488,0.093542,0.100887,0.099914,,,,1.99,42.0,12.0,11.0,1106.0
96.0,255.0,pairwise,0.1,0.0001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.895944,0.882656,0.884446,0.095236,0.101137,0.100367,,,,2.3,42.0,11.0,10.0,1107.0
192.0,255.0,no_interactions,0.1,0.0001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.867694,0.864057,0.865849,0.107389,0.108857,0.108143,,,,1.53,42.0,11.0,10.0,1108.0
192.0,255.0,pairwise,0.01,0.0001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.755529,0.749399,0.752895,0.145977,0.147798,0.146771,,,,1.72,42.0,11.0,10.0,1109.0
192.0,255.0,pairwise,0.1,0.0001,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.885016,0.876494,0.878926,0.100112,0.103758,0.102737,,,,0.9,42.0,11.0,10.0,1110.0
192.0,255.0,pairwise,0.1,0.0001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.893063,0.879168,0.881839,0.096546,0.102629,0.101493,,,,1.58,42.0,10.0,9.0,1111.0
192.0,255.0,pairwise,0.1,0.0001,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.896133,0.882777,0.88476,0.09515,0.101084,0.100231,,,,2.41,42.0,12.0,11.0,1112.0
96.0,255.0,pairwise,0.1,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.894874,0.879583,0.882132,0.095725,0.102452,0.101367,,,,1.76,42.0,10.0,9.0,1113.0
192.0,255.0,no_interactions,0.1,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.867601,0.861663,0.864059,0.107427,0.109811,0.108862,,,,2.51,42.0,10.0,9.0,1114.0
192.0,255.0,pairwise,0.01,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.840791,0.833693,0.837187,0.117802,0.120402,0.119137,,,,4.71,42.0,10.0,9.0,1115.0
192.0,255.0,pairwise,0.1,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",0.908246584633331,0.877431,0.858218,0.861452,0.103362,0.11117,0.109901,,,,1.82,42.0,9.0,8.0,1116.0
96.0,255.0,pairwise,0.1,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.899614,0.883235,0.885488,0.093542,0.100887,0.099914,,,,2.03,42.0,12.0,11.0,1117.0
192.0,255.0,no_interactions,0.1,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.871823,0.866612,0.868045,0.1057,0.107829,0.107254,,,,3.72,42.0,12.0,11.0,1118.0
192.0,255.0,pairwise,0.01,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.842464,0.83559,0.838794,0.117182,0.119713,0.118547,,,,3.38,42.0,12.0,11.0,1119.0
192.0,255.0,pairwise,0.1,0.0001,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.9437985228266181,0.904336,0.883932,0.886746,0.091315,0.100585,0.099363,,,,3.86,42.0,13.0,12.0,1120.0
48.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.901322,0.884379,0.885576,0.092743,0.100391,0.099875,,,,2.38,42.0,11.0,10.0,1121.0
24.0,64.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.897341,0.883067,0.884654,0.094595,0.100959,0.100277,,,,2.54,42.0,11.0,10.0,1122.0
24.0,255.0,pairwise,0.01,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.841517,0.83482,0.837999,0.117533,0.119993,0.118839,,,,3.97,42.0,11.0,10.0,1123.0
24.0,255.0,pairwise,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.899756,0.883121,0.885278,0.093476,0.100936,0.100006,,,,2.04,42.0,11.0,10.0,1124.0
24.0,255.0,pairwise,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.895481,0.88295,0.884565,0.095448,0.10101,0.100316,,,,1.84,42.0,11.0,10.0,1125.0
24.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.897334,0.880413,0.882658,0.094598,0.102099,0.101141,,,,2.68,42.0,10.0,9.0,1126.0
24.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.901262,0.88422,0.885837,0.092771,0.10046,0.099762,,,,2.42,42.0,12.0,11.0,1127.0
96.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.901322,0.884379,0.885576,0.092743,0.100391,0.099875,,,,2.52,42.0,11.0,10.0,1128.0
48.0,64.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.897341,0.883067,0.884654,0.094595,0.100959,0.100277,,,,2.7,42.0,11.0,10.0,1129.0
48.0,255.0,no_interactions,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.871962,0.86657,0.868018,0.105642,0.107846,0.107265,,,,2.73,42.0,11.0,10.0,1130.0
48.0,255.0,pairwise,0.01,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.841517,0.83482,0.837999,0.117533,0.119993,0.118839,,,,4.64,42.0,11.0,10.0,1131.0
48.0,255.0,pairwise,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.899756,0.883121,0.885278,0.093476,0.100936,0.100006,,,,2.06,42.0,11.0,10.0,1132.0
48.0,255.0,pairwise,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.895481,0.88295,0.884565,0.095448,0.10101,0.100316,,,,1.61,42.0,11.0,10.0,1133.0
48.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.897334,0.880413,0.882658,0.094598,0.102099,0.101141,,,,3.34,42.0,10.0,9.0,1134.0
48.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.901262,0.88422,0.885837,0.092771,0.10046,0.099762,,,,2.49,42.0,12.0,11.0,1135.0
12.0,64.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.896688,0.882832,0.884507,0.094895,0.101061,0.100341,,,,2.39,42.0,11.0,10.0,1136.0
24.0,16.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.877962,0.871397,0.874606,0.103138,0.105877,0.104554,,,,2.67,42.0,11.0,10.0,1137.0
24.0,64.0,no_interactions,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.868296,0.865926,0.868909,0.107144,0.108106,0.106902,,,,3.08,42.0,11.0,10.0,1138.0
24.0,64.0,pairwise,0.01,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.839693,0.8339,0.837143,0.118208,0.120327,0.119152,,,,4.32,42.0,11.0,10.0,1139.0
24.0,64.0,pairwise,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.89725,0.882391,0.884097,0.094637,0.10125,0.100519,,,,2.41,42.0,11.0,10.0,1140.0
24.0,64.0,pairwise,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.891661,0.881651,0.883399,0.097177,0.101569,0.100821,,,,1.63,42.0,11.0,10.0,1141.0
24.0,64.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.894129,0.87926,0.881527,0.096063,0.102589,0.101627,,,,3.72,42.0,10.0,9.0,1142.0
24.0,64.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.896137,0.882714,0.884574,0.095148,0.101111,0.100312,,,,2.19,42.0,12.0,11.0,1143.0
12.0,255.0,pairwise,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.90377,0.883617,0.885606,0.091585,0.100722,0.099862,,,,2.55,42.0,11.0,10.0,1144.0
24.0,255.0,no_interactions,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.871667,0.866575,0.867955,0.105764,0.107844,0.10729,,,,3.36,42.0,11.0,10.0,1145.0
24.0,255.0,pairwise,0.01,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.842395,0.835576,0.838736,0.117207,0.119718,0.118568,,,,3.3,42.0,11.0,10.0,1146.0
24.0,255.0,pairwise,0.1,0.1,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.900495,0.883925,0.885661,0.09313,0.100588,0.099838,,,,3.24,42.0,11.0,10.0,1147.0
24.0,255.0,pairwise,0.1,1.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.895821,0.882297,0.884401,0.095293,0.101291,0.100387,,,,1.61,42.0,11.0,10.0,1148.0
24.0,255.0,pairwise,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.899554,0.880001,0.882543,0.09357,0.102274,0.10119,,,,2.4,42.0,10.0,9.0,1149.0
24.0,255.0,pairwise,0.1,1.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.902502,0.883518,0.885857,0.092187,0.100764,0.099753,,,,3.3,42.0,12.0,11.0,1150.0
12.0,255.0,pairwise,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.895384,0.882611,0.884508,0.095492,0.101156,0.10034,,,,1.76,42.0,11.0,10.0,1151.0
24.0,255.0,no_interactions,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.867631,0.863861,0.865774,0.107414,0.108935,0.108173,,,,1.62,42.0,11.0,10.0,1152.0
24.0,255.0,pairwise,0.01,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.754062,0.748054,0.75152,0.146414,0.148194,0.147179,,,,1.89,42.0,11.0,10.0,1153.0
24.0,255.0,pairwise,0.1,10.0,100.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.885053,0.876704,0.879054,0.100097,0.103669,0.102682,,,,1.37,42.0,11.0,10.0,1154.0
24.0,255.0,pairwise,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.892761,0.879497,0.881787,0.096682,0.102489,0.101516,,,,1.9,42.0,10.0,9.0,1155.0
24.0,255.0,pairwise,0.1,10.0,200.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.895357,0.882834,0.884529,0.095504,0.10106,0.100332,,,,1.67,42.0,12.0,11.0,1156.0
12.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.896378,0.88016,0.882434,0.095038,0.102206,0.101237,,,,2.1,42.0,10.0,9.0,1157.0
24.0,255.0,no_interactions,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.868161,0.861649,0.864188,0.107199,0.109817,0.10881,,,,4.53,42.0,10.0,9.0,1158.0
24.0,255.0,pairwise,0.01,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.9217247970433559,0.839646,0.832774,0.83626,0.118225,0.120734,0.119475,,,,3.34,42.0,10.0,9.0,1159.0
24.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",0.908246584633331,0.877258,0.858744,0.862141,0.103434,0.110964,0.109627,,,,2.76,42.0,9.0,8.0,1160.0
12.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.904041,0.884223,0.885994,0.091456,0.100459,0.099693,,,,2.88,42.0,12.0,11.0,1161.0
24.0,255.0,no_interactions,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.871962,0.86657,0.868018,0.105642,0.107846,0.107265,,,,2.72,42.0,12.0,11.0,1162.0
24.0,255.0,pairwise,0.01,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.841517,0.83482,0.837999,0.117533,0.119993,0.118839,,,,3.94,42.0,12.0,11.0,1163.0
24.0,255.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.9437985228266181,0.901645,0.884726,0.886398,0.092591,0.10024,0.099516,,,,2.4,42.0,13.0,12.0,1164.0
192.0,64.0,pairwise,0.1,10.0,400.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.897341,0.883067,0.884654,0.094595,0.100959,0.100277,,,,3.59,42.0,11.0,10.0,1165.0
