C,degree,tol,max_iter,gamma,nu,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,verbose,kernel,n_columns,n_features,Precedence
10.0,5.0,0.0001,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-61.859448,-61.120823,-63.655474,2.340749,2.326996,2.374122,,,,18.4,False,poly,29.0,28.0,40.0
0.0001,9.0,0.0001,50.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-0.310278,-0.309551,-0.310952,0.337949,0.337861,0.33806,,,,167.19,False,poly,29.0,28.0,41.0
10.0,5.0,10.0,50.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,120.58,False,poly,21.0,20.0,42.0
0.0001,9.0,10.0,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,18.1,False,poly,37.0,36.0,43.0
10.0,5.0,10.0,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,18.3,False,poly,29.0,28.0,44.0
0.0001,5.0,0.0001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.158683,0.115442,0.130199,0.2708,0.277677,0.275366,,,,20.51,False,poly,16.0,15.0,45.0
0.0001,9.0,10.0,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,13.98,False,poly,21.0,20.0,46.0
10.0,5.0,0.0001,50.0,scale,0.1,['Effective Disposals'],0.44653042996227,-3.604761,-3.597672,-3.646183,0.633539,0.633062,0.636427,,,,8.89,False,poly,1.0,0.0,47.0
0.0001,1.0,0.0001,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.160225,0.160158,0.159712,0.270552,0.270568,0.270654,,,,102.4,False,poly,16.0,15.0,48.0
0.0001,5.0,0.0001,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-0.437357,-0.436122,-0.453955,0.353958,0.353812,0.356021,,,,13.87,False,poly,1.0,0.0,49.0
10.0,1.0,0.0001,50.0,scale,0.9,['Effective Disposals'],0.44653042996227,-2.478823,-2.48283,-2.475842,0.550663,0.550989,0.550466,,,,65.81,False,poly,1.0,0.0,50.0
0.0001,5.0,10.0,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,17.03,False,poly,33.0,32.0,51.0
10.0,1.0,0.0001,50.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-0.394908,-0.37934,-0.396442,0.348692,0.346747,0.348909,,,,16.21,False,poly,33.0,32.0,52.0
10.0,9.0,10.0,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,19.49,False,poly,29.0,28.0,53.0
10.0,1.0,0.0001,1600.0,scale,0.9,['Effective Disposals'],0.44653042996227,-0.26259,-0.265272,-0.260878,0.331742,0.3321,0.331541,,,,69.35,False,poly,1.0,0.0,54.0
0.0001,5.0,10.0,50.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,123.35,False,poly,21.0,20.0,55.0
0.0001,9.0,0.0001,1600.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-164.17008,-172.683705,-163.982647,3.794332,3.890959,3.792446,,,,177.69,False,poly,29.0,28.0,56.0
10.0,1.0,10.0,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,8.19,False,poly,1.0,0.0,57.0
0.0001,9.0,10.0,1600.0,scale,0.1,['Effective Disposals'],0.44653042996227,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,7.05,False,poly,1.0,0.0,58.0
0.0001,1.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,0.215048,0.214966,0.214522,0.261572,0.26159,0.261678,,,,18.9,False,poly,16.0,15.0,59.0
0.0001,5.0,10.0,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,17.69,False,poly,37.0,36.0,60.0
10.0,5.0,0.0001,50.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-10.957405,-12.164894,-11.008521,1.020911,1.071238,1.023164,,,,18.72,False,poly,37.0,36.0,61.0
0.0001,9.0,0.0001,50.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,-0.643002,-0.66514,-0.643899,0.378433,0.38098,0.378563,,,,112.16,False,poly,11.0,10.0,62.0
0.0001,9.0,0.0001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,-11.345027,-13.467956,-11.114818,1.037327,1.123002,1.027682,,,,27.73,False,poly,25.0,24.0,63.0
10.0,9.0,0.0001,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-833.306755,-1729.448392,-851.345677,8.527712,12.281642,8.620018,,,,150.79,False,poly,33.0,32.0,64.0
10.0,9.0,0.0001,1600.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,-3775.640302,-5055.550742,-3768.487692,18.143557,20.99444,18.127648,,,,116.41,False,poly,11.0,10.0,65.0
10.0,5.0,0.0001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,-18.855911,-20.315718,-18.84525,1.315572,1.363098,1.315311,,,,15.72,False,poly,16.0,15.0,66.0
10.0,9.0,0.0001,50.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-366.297609,-457.091518,-389.535082,5.658205,6.319071,5.834858,,,,127.47,False,poly,21.0,20.0,67.0
0.0001,9.0,10.0,50.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,14.16,False,poly,21.0,20.0,68.0
0.0001,1.0,0.0001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.245112,0.245086,0.244573,0.256514,0.256523,0.256624,,,,21.59,False,poly,21.0,20.0,69.0
10.0,1.0,10.0,1600.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,137.31,False,poly,25.0,24.0,70.0
0.0001,1.0,0.0001,50.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,-1.678002,-1.677952,-1.677779,0.483142,0.483146,0.483156,,,,18.2,False,poly,29.0,28.0,71.0
10.0,5.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,-14.704515,-16.084482,-15.120933,1.169989,1.220332,1.185483,,,,23.63,False,poly,25.0,24.0,72.0
0.0001,9.0,10.0,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974356,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,101.82,False,poly,16.0,15.0,73.0
10.0,9.0,10.0,50.0,auto,0.1,['Effective Disposals'],0.44653042996227,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,8.11,False,poly,1.0,0.0,74.0
10.0,9.0,0.0001,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,-622.44734,-822.620189,-667.811059,7.371732,8.473066,7.635756,,,,155.17,False,poly,25.0,24.0,75.0
0.0001,9.0,0.0001,50.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-0.481268,-0.481307,-0.477872,0.359324,0.359335,0.358937,,,,125.64,False,poly,21.0,20.0,76.0
0.0001,9.0,10.0,1600.0,scale,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,141.47,False,poly,33.0,32.0,77.0
10.0,1.0,10.0,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,12.51,False,poly,21.0,20.0,78.0
10.0,1.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,0.275363,0.270369,0.28032,0.251322,0.252191,0.250478,,,,20.04,False,poly,21.0,20.0,79.0
10.0,5.0,0.0001,50.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092164,-26.377985,-26.386571,-26.418329,1.544793,1.545062,1.54604,,,,16.04,False,poly,33.0,32.0,80.0
0.0001,1.0,0.0001,50.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-1.67767,-1.677609,-1.677443,0.483112,0.483115,0.483126,,,,17.91,False,poly,37.0,36.0,81.0
0.0001,9.0,10.0,50.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.114726,-0.114722,-0.11471,0.311712,0.311717,0.311732,,,,71.35,False,poly,1.0,0.0,82.0
10.0,1.0,0.0001,1600.0,auto,0.9,['Effective Disposals'],0.44653042996227,-0.050753,-0.053143,-0.049269,0.302636,0.302985,0.302443,,,,68.59,False,poly,1.0,0.0,83.0
10.0,9.0,0.0001,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,-1031.850045,-1140.088272,-1018.077793,9.488297,9.973251,9.42549,,,,115.71,False,poly,11.0,10.0,84.0
0.0001,5.0,0.0001,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.151336,0.004222,0.130905,0.27198,0.294617,0.275254,,,,22.17,False,poly,11.0,10.0,85.0
0.0001,1.0,0.0001,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,-1.678737,-1.678681,-1.678503,0.483209,0.483212,0.483222,,,,12.43,False,poly,11.0,10.0,86.0
0.0001,9.0,10.0,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,12.85,False,poly,11.0,10.0,87.0
0.0001,1.0,0.0001,50.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.975217379174236,-1.676325,-1.676273,-1.676102,0.482991,0.482995,0.483005,,,,13.97,False,poly,21.0,20.0,88.0
10.0,1.0,0.0001,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.288737,0.295094,0.298129,0.248992,0.247881,0.24736,,,,16.84,False,poly,11.0,10.0,89.0
10.0,9.0,10.0,1600.0,auto,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,10.91,False,poly,6.0,5.0,90.0
10.0,1.0,10.0,1600.0,scale,0.1,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,-1.689241,-1.689183,-1.689003,0.484155,0.484158,0.484168,,,,17.36,False,poly,37.0,36.0,91.0
0.0001,9.0,0.0001,1600.0,auto,0.9,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,-4763.798354,-4864.130064,-4755.151843,20.379424,20.593224,20.362362,,,,98.26,False,poly,6.0,5.0,92.0
